id,genre_ids,poster_path,title,overview,release_date,popularity,original_title,backdrop_path,keywords,vote_count,video,adult,vote_average,original_language
447450,[18],/8tl7tcJEQtGW729E9HdfwGOJuLQ.jpg,La Belle occasion,,4/12/17,1.902951,La Belle occasion,/xIwPTLKeQ7ag3dySd41vCGzfc7q.jpg,,0,FALSE,FALSE,0,fr
20857,"[35, 10749]",/y9kznZyZoBpckXg4g5qekhDq7Q1.jpg,Hardball,"An aimless young man who is scalping tickets, gambling and drinking, agrees to coach a Little League team from the Cabrini Green housing project in Chicago as a condition of getting a loan from a friend.",9/14/01,1.902854,Hardball,/xGjVxWGph8j8z7BBsYHiGW9yNu0.jpg,deportes,94,FALSE,FALSE,6.3,en
10213,"[37, 27, 53]",/oQ27jYistGziEJbIQCXgAYlVpvn.jpg,From Dusk Till Dawn 3: The Hangman's Daughter,"Narrowly escaping death, outlaw Johnny Madrid (Marco Leonardi) is on the run from the hangman (Temuera Morrison), with the hangman's sensuous daughter Esmeralda by his side. Along with Madrid's gang, Johnny and Esmeralda embark on an adventure filled with colorful and unsavory characters who lead them straight into the fight of their lives!",10/30/99,1.90257,From Dusk Till Dawn 3: The Hangman's Daughter,/kqoveKOYJ8ZNvUuf88FWjtm01cC.jpg,"female nudity,mexico,indian territory,nudity,vampire",63,FALSE,FALSE,4.6,en
10442,"[35, 80, 10749]",/3dkBFXZKlpdVizQkaQzRQgsUlcL.jpg,So I Married an Axe Murderer,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",7/30/93,1.902514,So I Married an Axe Murderer,/1JYWkmjwt1sKj0QyOa6wUJAY3SY.jpg,"scotland,butcher,sister,murder,axe murder",114,FALSE,FALSE,6.2,en
11621,"[35, 16, 12]",/d8J98dLZkfTpJY64VvtCOH2UkXP.jpg,Porco Rosso,"Porco Rosso, known in Japan as Crimson Pig (Kurenai no Buta) is the sixth animated film by Hayao Miyazaki and released in 1992. You're introduced to an Italian World War I fighter ace, now living as a freelance bounty hunter chasing ""air pirates"" in the Adriatic Sea. He has been given a curse that changed his head to that of a pig. Once called Marco Pagot, he is now known to the world as ""Porco Rosso"", Italian for ""Red Pig.""",7/18/92,1.902341,ç´…ãÅ®è±_,/8Uf3eyuXOzb8THszZNgT0srEsXu.jpg,"italy,beach,fascism,mediterranean,transformation,singer,war hero,air pirate,anime",387,FALSE,FALSE,7.5,ja
36685,"[35, 27, 10402, 878]",/v2NC7o8f7AZvQbOAwrfRbe5Z106.jpg,The Rocky Horror Picture Show,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",8/14/75,1.902271,The Rocky Horror Picture Show,/6Fp3am76rkv3AqevktmTMiupdnz.jpg,"transvestism,transylvania,sex,marriage proposal,time warp,castle,musical,undressing,motorcycle,rock 'n' roll,one night,cult classic,audience participation,scene based on a painting,dark and stormy night,creator creation relationship,lips",499,FALSE,FALSE,7.2,en
168,"[878, 12]",/62nATuMKuaLhd5VHKumHOrJnCZa.jpg,Star Trek IV: The Voyage Home,"Fugitives of the Federation for their daring rescue of Spock from the doomed Genesis Planet, Admiral Kirk (William Shatner) and his crew begin their journey home to face justice for their actions. But as they near Earth, they find it at the mercy of a mysterious alien presence whose signals are slowly destroying the planet. In a desperate attempt to answer the call of the probe, Kirk and his crew race back to the late twentieth century. However they soon find the world they once knew to be more alien than anything they've encountered in the far reaches of the galaxy!",11/25/86,1.902077,Star Trek IV: The Voyage Home,/2SmriSA5l4WE40KnZ8mA0GuqtEJ.jpg,"saving the world,san francisco,uss enterprise-a,time travel,whale,marine biologist,vulcan,space opera",405,FALSE,FALSE,6.8,en
12529,"[35, 37]",/u391alQ2eevFC0HaJ62S2mIUyTM.jpg,Boot Hill,Victims of oppressive town boss Honey are offered help by an unusual alliance of gunmen and circus performers,12/20/69,1.902059,La collina degli stivali,/bJgxIXQcXsZOrEFQst0I0HbLGjJ.jpg,"travelling circus,spaghetti western",18,FALSE,FALSE,5.3,it
137321,"[18, 14, 9648, 10749]",/7svFBuWKSB1CQGHBW43z7x85vfD.jpg,Winter's Tale,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",2/13/14,1.902047,Winter's Tale,/1MotwPyOk8pChJS5UcFH1A61ROI.jpg,based on novel,404,FALSE,FALSE,5.9,en
24150,[27],/h1dZl05QjHfoTWrItqn0KVtTHru.jpg,Halloween II,"Laurie Strode struggles to come to terms with her brother Micheal's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.",8/28/09,1.902017,Halloween II,/fSvI1xWZpU7jcW4xkq53CTfyEDs.jpg,"nurse,shotgun,nudity,therapist,book,halloween,barn,death of a friend,insanity,number in title,rampage,stabbed to death,purgatory,hospital,pentagram,overturning car,mental institution,red,murderer,white horse,duringcreditsstinger,michael myers,phantom jam",202,FALSE,FALSE,5.1,en
2013,[18],/j9xijFBmOSitYXAMnO9X9QXZogD.jpg,The Diving Bell and the Butterfly,"Elle France editor Jean-Dominique Bauby, who, in 1995 at the age of 43, suffered a stroke that paralyzed his entire body, except his left eye. Using that eye to blink out his memoir, Bauby eloquently described the aspects of his interior world, from the psychological torment of being trapped inside his body to his imagined stories from lands he'd only visited in his mind.",5/22/07,1.901997,Le scaphandre et le papillon,/AsCyxEogqOHKEb79G5lwjfx8uSa.jpg,"writing,lover (female),psychological stress,dying and death,editor-in-chief,french,independent film,patient,disabled",219,FALSE,FALSE,7.4,fr
16372,[27],/qdSlJ3lZITHDva5EI4lQHidZbf5.jpg,The Innocents,A young governess for two children becomes convinced that the house and grounds are haunted.,12/25/61,1.90156,The Innocents,/bgJuEW5Mb8SeeNobBkQa6u5kA7D.jpg,"england,haunted house,supernatural,ghost story,governess",98,FALSE,FALSE,7.3,en
353728,[18],/nFVsVQllgJgsclelJRXO9g1VnBs.jpg,Closet Monster,A creative and driven teenager is desperate to escape his hometown and the haunting memories of his turbulent childhood.,7/15/16,1.901454,Closet Monster,/gOaB00D2WMrAk0guGQKfKc0A5Kp.jpg,"rejection,bullying,coming of age,lgbt,animal spirit,treehouse,closeted gay",46,FALSE,FALSE,7.1,en
